TimeStamp,Latitude,Longitude,Altitude,PM25,RelativeHumidity,Temperature,vocIndex,noxIndex,ButtonPress,PressurehPa,DuplicationCount,TimeStampAdjusted,TimeStampHMS,velocity_km_h,velocity_m_h
06:18:56 08/02/0024,37.758434,-122.42321,129.0,19.799,50.049,18.629,106.0,1.0,0.0,1008.7,0,2024-02-07 22:18:56,22:18:56,0.7595798393604443,0.4719808843632386
06:18:58 08/02/0024,37.758434,-122.42321,129.1,20.0,50.099,18.629,107.0,1.0,0.0,1008.7,0,2024-02-07 22:18:58,22:18:58,0.5379054577010128,0.33423885215713606
06:19:00 08/02/0024,37.758438,-122.42321,129.1,20.0,50.119,18.625,107.0,1.0,0.0,1008.7,0,2024-02-07 22:19:00,22:19:00,0.5701267148123074,0.3542602069096382
06:19:01 08/02/0024,37.758438,-122.42321,129.1,20.1,50.15,18.625,107.0,1.0,0.0,1008.7,0,2024-02-07 22:19:01,22:19:01,0.5879431746501921,0.3653308383755645
06:19:03 08/02/0024,37.758446,-122.42321,129.19,20.2,50.15,18.62,107.0,1.0,0.0,1008.7,0,2024-02-07 22:19:03,22:19:03,0.6504903208963464,0.40419582118568365
06:19:04 08/02/0024,37.758446,-122.42323,129.19,20.1,50.15,18.62,106.0,1.0,0.0,1008.7,0,2024-02-07 22:19:04,22:19:04,0.8482892457813802,0.527102336940422
06:19:06 08/02/0024,37.758446,-122.42323,129.19,20.1,50.16,18.615,106.0,1.0,0.0,1008.7,0,2024-02-07 22:19:06,22:19:06,0.7607232411004231,0.472691361045811
06:19:08 08/02/0024,37.75845,-122.42323,129.19,20.1,50.16,18.615,105.0,1.0,0.0,1008.7,0,2024-02-07 22:19:08,22:19:08,0.7106855240716701,0.4415993747779377
06:19:09 08/02/0024,37.75845,-122.42323,129.19,20.2,50.15,18.61,104.0,1.0,0.0,1008.7,0,2024-02-07 22:19:09,22:19:09,0.7106855240716701,0.4415993747779377
06:19:11 08/02/0024,37.758457,-122.42323,129.3,20.1,50.13,18.61,104.0,1.0,0.0,1008.7,0,2024-02-07 22:19:11,22:19:11,0.7482138116443002,0.4649183643552305
06:19:12 08/02/0024,37.758453,-122.42323,129.3,20.299,50.099,18.605,103.0,1.0,0.0,1008.8,0,2024-02-07 22:19:12,22:19:12,0.7982515285934795,0.49601035057365894
06:19:14 08/02/0024,37.758453,-122.42323,129.19,20.299,50.09,18.605,102.0,1.0,0.0,1008.8,0,2024-02-07 22:19:14,22:19:14,0.6981760946951211,0.4338263781368021
06:19:16 08/02/0024,37.758461,-122.42321,129.1,20.4,50.07,18.6,102.0,1.0,0.0,1008.7,0,2024-02-07 22:19:16,22:19:16,0.8823221075041636,0.5482493702619696
06:19:17 08/02/0024,37.758461,-122.42321,129.1,20.299,50.07,18.594,101.0,1.0,0.0,1008.7,0,2024-02-07 22:19:17,22:19:17,0.8447938197723858,0.5249303805857871
06:19:19 08/02/0024,37.758465,-122.42321,129.1,20.299,50.07,18.594,101.0,1.0,0.0,1008.8,0,2024-02-07 22:19:19,22:19:19,0.8948315368807125,0.5560223669031052
06:19:21 08/02/0024,37.758469,-122.42321,129.19,20.299,50.08,18.59,100.0,1.0,0.0,1008.7,0,2024-02-07 22:19:21,22:19:21,0.916236852198683,0.5693230090875478
06:19:22 08/02/0024,37.758469,-122.42323,129.3,20.299,50.09,18.59,100.0,1.0,0.0,1008.8,0,2024-02-07 22:19:22,22:19:22,1.1426681172169157,0.7100208306631922
06:19:24 08/02/0024,37.758476,-122.42323,129.6,20.4,50.11,18.59,100.0,1.0,0.0,1008.8,0,2024-02-07 22:19:24,22:19:24,1.192705834245669,0.7411128169310656
06:19:25 08/02/0024,37.758484,-122.42323,129.69,20.5,50.13,18.584,100.0,1.0,0.0,1008.7,0,2024-02-07 22:19:25,22:19:25,1.292781268223601,0.8032967894173673
06:19:27 08/02/0024,37.758488,-122.42323,129.89,20.5,50.15,18.584,100.0,1.0,0.0,1008.7,0,2024-02-07 22:19:27,22:19:27,1.2927812681440272,0.8032967893679223
06:19:29 08/02/0024,37.758488,-122.42323,130.1,20.4,50.18,18.58,101.0,1.0,0.0,1008.8,0,2024-02-07 22:19:29,22:19:29,1.2536060782002687,0.7789544624173792
06:19:30 08/02/0024,37.758492,-122.42323,130.1,20.299,50.209,18.58,101.0,1.0,0.0,1008.7,0,2024-02-07 22:19:30,22:19:30,1.3428189850932064,0.8343887755863507
06:19:32 08/02/0024,37.758499,-122.42323,130.19,20.1,50.24,18.575,102.0,1.0,0.0,1008.7,0,2024-02-07 22:19:32,22:19:32,1.380347272904558,0.8577077653119781
06:19:33 08/02/0024,37.758499,-122.42323,130.3,19.9,50.279,18.57,102.0,1.0,0.0,1008.8,0,2024-02-07 22:19:33,22:19:33,1.380347272904558,0.8577077653119781
06:19:35 08/02/0024,37.758511,-122.42323,130.5,19.799,50.299,18.57,102.0,1.0,0.0,1008.7,0,2024-02-07 22:19:35,22:19:35,1.4303849899333112,0.8887997515798515
06:19:37 08/02/0024,37.758511,-122.42323,130.8,19.799,50.32,18.57,103.0,1.0,0.0,1008.8,0,2024-02-07 22:19:37,22:19:37,1.1952349721680264,0.7426843498910187
06:19:38 08/02/0024,37.758511,-122.42323,130.89,19.799,50.34,18.565,103.0,1.0,0.0,1008.7,0,2024-02-07 22:19:38,22:19:38,1.2325860650482774,0.7658932358251132
06:19:40 08/02/0024,37.758511,-122.42324,131.0,19.7,50.349,18.565,104.0,1.0,0.0,1008.7,0,2024-02-07 22:19:40,22:19:40,1.2814477233109947,0.796254453281476
06:19:41 08/02/0024,37.758511,-122.42324,131.1,19.6,50.38,18.559,104.0,1.0,0.0,1008.8,0,2024-02-07 22:19:41,22:19:41,1.2814477233109947,0.796254453281476
06:19:43 08/02/0024,37.758518,-122.42324,131.5,19.6,50.389,18.559,105.0,1.0,0.0,1008.7,0,2024-02-07 22:19:43,22:19:43,1.2814477233905686,0.7962544533309209
06:19:45 08/02/0024,37.758526,-122.42324,131.8,19.5,50.419,18.555,105.0,1.0,0.0,1008.8,0,2024-02-07 22:19:45,22:19:45,1.2911373967702513,0.8022753353685278
06:19:46 08/02/0024,37.75853,-122.42325,132.0,19.6,50.439,18.555,105.0,1.0,0.0,1008.8,0,2024-02-07 22:19:46,22:19:46,1.4423225057677302,0.8962173777314003
06:19:48 08/02/0024,37.758533,-122.42325,132.39,19.6,50.47,18.549,106.0,1.0,0.0,1008.8,0,2024-02-07 22:19:48,22:19:48,1.2581764929586876,0.7817943856062327
06:19:49 08/02/0024,37.758541,-122.42325,132.39,19.5,50.49,18.549,106.0,1.0,0.0,1008.8,0,2024-02-07 22:19:49,22:19:49,1.3582519269366198,0.8439783580925344
06:19:51 08/02/0024,37.758549,-122.42325,132.69,19.4,50.49,18.549,106.0,1.0,0.0,1008.8,0,2024-02-07 22:19:51,22:19:51,1.4082896438857988,0.8750703443109626
06:19:53 08/02/0024,37.758553,-122.42327,133.0,19.299,50.47,18.545,106.0,1.0,0.0,1008.8,0,2024-02-07 22:19:53,22:19:53,1.5622815243944055,0.9707564330944761
06:19:54 08/02/0024,37.75856,-122.42327,133.1,19.2,50.459,18.545,105.0,1.0,0.0,1008.8,0,2024-02-07 22:19:54,22:19:54,1.4520486657679124,0.9022609314968735
06:19:56 08/02/0024,37.758564,-122.42327,133.39,19.0,50.45,18.54,104.0,1.0,0.0,1008.8,0,2024-02-07 22:19:56,22:19:56,1.4145203779565607,0.8789419417712461
06:19:57 08/02/0024,37.758556,-122.42327,133.5,19.4,50.419,18.54,103.0,1.0,0.0,1008.8,0,2024-02-07 22:19:57,22:19:57,1.4145203779565607,0.8789419417712461
06:19:59 08/02/0024,37.758549,-122.42327,133.8,19.6,50.41,18.535,102.0,1.0,0.0,1008.8,0,2024-02-07 22:19:59,22:19:59,1.4520486656883387,0.9022609314474287
06:20:01 08/02/0024,37.758553,-122.42327,133.8,19.799,50.36,18.535,101.0,1.0,0.0,1008.7,0,2024-02-07 22:20:01,22:20:01,1.5020863826375177,0.933352917665857
06:20:02 08/02/0024,37.758553,-122.42327,133.8,19.9,50.349,18.53,100.0,1.0,0.0,1008.8,0,2024-02-07 22:20:02,22:20:02,1.4520486656883387,0.9022609314474287
06:20:04 08/02/0024,37.758564,-122.42327,134.0,19.799,50.32,18.53,99.0,1.0,0.0,1008.8,0,2024-02-07 22:20:04,22:20:04,1.5020863826375177,0.933352917665857
06:20:06 08/02/0024,37.758564,-122.42327,134.1,19.6,50.29,18.525,99.0,1.0,0.0,1008.8,0,2024-02-07 22:20:06,22:20:06,1.456568613466684,0.9050694959184069
06:20:07 08/02/0024,37.758564,-122.42327,134.1,19.4,50.29,18.525,98.0,1.0,0.0,1008.8,0,2024-02-07 22:20:07,22:20:07,1.3519732316308326,0.8400769589116821
06:20:09 08/02/0024,37.758568,-122.42328,134.19,19.1,50.279,18.525,98.0,1.0,0.0,1008.8,0,2024-02-07 22:20:09,22:20:09,1.462810251872697,0.9089478690163897
06:20:10 08/02/0024,37.758572,-122.42328,134.3,19.0,50.279,18.52,98.0,1.0,0.0,1008.8,0,2024-02-07 22:20:10,22:20:10,1.5128479689014502,0.940039855284263
06:20:12 08/02/0024,37.758572,-122.42327,134.39,18.6,50.279,18.52,97.0,1.0,0.0,1008.8,0,2024-02-07 22:20:12,22:20:12,1.512847887601231,0.9400398047666645
06:20:14 08/02/0024,37.758583,-122.42328,134.69,18.2,50.27,18.514,97.0,1.0,0.0,1008.7,0,2024-02-07 22:20:14,22:20:14,1.6313264616964362,1.0136589548307764
06:20:15 08/02/0024,37.758587,-122.42328,134.89,18.1,50.27,18.514,97.0,1.0,0.0,1008.7,0,2024-02-07 22:20:15,22:20:15,1.644777125813098,1.0220168074436107
06:20:17 08/02/0024,37.758591,-122.42328,135.1,17.799,50.27,18.514,97.0,1.0,0.0,1008.8,0,2024-02-07 22:20:17,22:20:17,1.5947394089434928,0.990924821274627
06:20:18 08/02/0024,37.758591,-122.42328,135.3,17.7,50.27,18.51,97.0,1.0,0.0,1008.8,0,2024-02-07 22:20:18,22:20:18,1.4839023435950842,0.9220538831420211
06:20:20 08/02/0024,37.758595,-122.42328,135.6,17.7,50.259,18.51,97.0,1.0,0.0,1008.8,0,2024-02-07 22:20:20,22:20:20,1.4964117728124857,0.929826879684267
06:20:22 08/02/0024,37.758598,-122.42328,135.89,18.0,50.25,18.504,96.0,1.0,0.0,1008.8,0,2024-02-07 22:20:22,22:20:22,1.3904141833370485,0.8639630515143252
06:20:23 08/02/0024,37.758606,-122.42329,136.0,18.1,50.25,18.504,96.0,1.0,0.0,1008.8,0,2024-02-07 22:20:23,22:20:23,1.4744880015118031,0.9162040839873906
06:20:25 08/02/0024,37.75861,-122.42329,136.3,18.4,50.259,18.504,96.0,1.0,0.0,1008.8,0,2024-02-07 22:20:25,22:20:25,1.3204961210031967,0.8205179952038774
06:20:26 08/02/0024,37.75861,-122.42329,136.39,18.6,50.259,18.5,96.0,1.0,0.0,1008.7,0,2024-02-07 22:20:26,22:20:26,1.232930116242666,0.7661070192598216
06:20:28 08/02/0024,37.75861,-122.42329,136.6,18.7,50.27,18.5,96.0,1.0,0.0,1008.8,0,2024-02-07 22:20:28,22:20:28,1.1828923992934868,0.7350150330413932
06:20:30 08/02/0024,37.758606,-122.42329,136.6,18.9,50.27,18.495,96.0,1.0,0.0,1008.8,0,2024-02-07 22:20:30,22:20:30,1.0985257524991359,0.6825920453561406
06:20:31 08/02/0024,37.758606,-122.42329,136.69,19.0,50.27,18.495,96.0,1.0,0.0,1008.8,0,2024-02-07 22:20:31,22:20:31,1.0452886775837769,0.649512070878909
06:20:33 08/02/0024,37.758606,-122.42329,136.69,18.9,50.29,18.495,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:33,22:20:33,0.9952509606345976,0.6184200846604806
06:20:34 08/02/0024,37.75861,-122.42329,136.6,19.0,50.29,18.49,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:34,22:20:34,1.0452886775837769,0.649512070878909
06:20:36 08/02/0024,37.75861,-122.42329,136.69,19.0,50.279,18.49,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:36,22:20:36,0.9076849558740667,0.5640091087164247
06:20:38 08/02/0024,37.75861,-122.42329,136.69,19.1,50.279,18.485,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:38,22:20:38,0.9076849558740667,0.5640091087164247
06:20:39 08/02/0024,37.75861,-122.42329,136.69,19.2,50.279,18.485,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:39,22:20:39,0.9076849558740667,0.5640091087164247
06:20:41 08/02/0024,37.758614,-122.42329,136.6,19.299,50.27,18.485,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:41,22:20:41,0.846885652660955,0.5262301848795903
06:20:42 08/02/0024,37.75861,-122.42329,136.6,19.4,50.279,18.485,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:42,22:20:42,0.8468856526609551,0.5262301848795903
06:20:44 08/02/0024,37.75861,-122.42329,136.6,19.299,50.29,18.48,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:44,22:20:44,0.7479863586697038,0.4647770316729525
06:20:46 08/02/0024,37.758614,-122.42329,136.5,19.4,50.31,18.48,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:46,22:20:46,0.6285665496752378,0.39057302553825224
06:20:47 08/02/0024,37.758617,-122.42329,136.5,19.4,50.32,18.475,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:47,22:20:47,0.6160571204578366,0.38280002899600635
06:20:49 08/02/0024,37.758621,-122.4233,136.5,19.4,50.349,18.475,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:49,22:20:49,0.6768563601418435,0.4205789133576974
06:20:51 08/02/0024,37.758625,-122.4233,136.5,19.5,50.36,18.475,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:51,22:20:51,0.7048669839230027,0.43798390266722015
06:20:52 08/02/0024,37.758621,-122.4233,136.6,19.4,50.36,18.469,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:52,22:20:52,0.7268940772501704,0.45167089967501567
06:20:54 08/02/0024,37.75861,-122.4233,136.6,19.4,50.369,18.469,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:54,22:20:54,0.8269695112281026,0.5138548721613173
06:20:55 08/02/0024,37.75861,-122.4233,136.6,19.2,50.36,18.469,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:55,22:20:55,0.6862707022251245,0.4264287125123279
06:20:57 08/02/0024,37.758602,-122.4233,136.6,19.0,50.36,18.465,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:57,22:20:57,0.7363084191743036,0.4575206987307562
06:20:59 08/02/0024,37.758595,-122.42332,136.5,18.9,50.349,18.465,95.0,1.0,0.0,1008.8,0,2024-02-07 22:20:59,22:20:59,0.9237557723924792,0.5739950480472872
06:21:00 08/02/0024,37.758598,-122.42332,136.39,18.7,50.34,18.459,95.0,1.0,0.0,1008.8,0,2024-02-07 22:21:00,22:21:00,0.9901514280115221,0.6152513829749475
06:21:02 08/02/0024,37.758598,-122.42333,136.3,18.799,50.34,18.459,95.0,1.0,0.0,1008.8,0,2024-02-07 22:21:02,22:21:02,1.0390129700421062,0.6456125282080336
06:21:03 08/02/0024,37.758598,-122.42333,136.19,19.1,50.33,18.459,95.0,1.0,0.0,1008.8,0,2024-02-07 22:21:03,22:21:03,1.0390129700421062,0.6456125282080336
06:21:05 08/02/0024,37.758606,-122.42334,136.1,19.299,50.32,18.455,95.0,1.0,0.0,1008.8,0,2024-02-07 22:21:05,22:21:05,1.1797117790450844,0.7330386878570232
06:21:07 08/02/0024,37.758598,-122.42334,135.89,19.4,50.33,18.455,95.0,1.0,0.0,1008.8,0,2024-02-07 22:21:07,22:21:07,1.1924843598291757,0.7409751991514147
06:21:08 08/02/0024,37.758606,-122.42334,135.8,19.6,50.34,18.45,95.0,1.0,0.0,1008.8,0,2024-02-07 22:21:08,22:21:08,1.3298249300517697,0.8263146466111982
06:21:10 08/02/0024,37.758602,-122.42336,135.5,19.7,50.33,18.45,95.0,1.0,0.0,1008.8,0,2024-02-07 22:21:10,22:21:10,1.533854390124214,0.953092636245873
06:21:11 08/02/0024,37.758606,-122.42334,135.39,19.9,50.32,18.45,95.0,1.0,0.0,1008.8,0,2024-02-07 22:21:11,22:21:11,1.7378838501966587,1.079870625880548
06:21:13 08/02/0024,37.75861,-122.42336,135.19,19.799,50.299,18.445,95.0,1.0,0.0,1008.8,0,2024-02-07 22:21:13,22:21:13,1.891875582871639,1.175556622804533
06:21:15 08/02/0024,37.75861,-122.42336,135.19,19.6,50.29,18.445,95.0,1.0,0.0,1008.8,0,2024-02-07 22:21:15,22:21:15,1.7860245971809803,1.1097838899749428
06:21:16 08/02/0024,37.75861,-122.42336,135.19,19.2,50.29,18.445,95.0,1.0,0.0,1008.8,0,2024-02-07 22:21:16,22:21:16,1.8418378658428858,1.1444646365366598
06:21:18 08/02/0024,37.75861,-122.42334,135.1,19.0,50.29,18.44,95.0,1.0,0.0,1008.8,0,2024-02-07 22:21:18,22:21:18,1.9895986349392787,1.2362788933908546
06:21:19 08/02/0024,37.75861,-122.42334,135.0,18.6,50.34,18.44,95.0,1.0,0.0,1008.8,0,2024-02-07 22:21:19,22:21:19,1.9520703472075007,1.2129599037146719
06:21:21 08/02/0024,37.758602,-122.42334,135.1,18.299,50.419,18.434,96.0,1.0,0.0,1008.8,0,2024-02-07 22:21:21,22:21:21,1.9413088243135252,1.2062730054725195
06:21:23 08/02/0024,37.75861,-122.42334,135.1,18.2,50.459,18.434,96.0,1.0,0.0,1008.8,0,2024-02-07 22:21:23,22:21:23,1.9913465411831306,1.237364991641503
06:21:24 08/02/0024,37.75861,-122.42334,135.1,18.2,50.52,18.434,97.0,1.0,0.0,1008.8,0,2024-02-07 22:21:24,22:21:24,1.9413088241543777,1.20627300537363
06:21:26 08/02/0024,37.75861,-122.42334,135.0,18.2,50.549,18.434,97.0,1.0,0.0,1008.8,0,2024-02-07 22:21:26,22:21:26,1.8037051024446675,1.1207700432111456
06:21:27 08/02/0024,37.758614,-122.42334,135.0,18.1,50.59,18.43,98.0,1.0,0.0,1008.8,0,2024-02-07 22:21:27,22:21:27,1.8537428194734205,1.1518620294790187
06:21:29 08/02/0024,37.75861,-122.42334,134.89,18.2,50.63,18.43,99.0,1.0,0.0,1008.8,0,2024-02-07 22:21:29,22:21:29,1.803705102603815,1.1207700433100352
06:21:31 08/02/0024,37.75861,-122.42334,134.89,18.2,50.639,18.424,100.0,1.0,0.0,1008.8,0,2024-02-07 22:21:31,22:21:31,1.5873903814983747,0.9863583487420267
06:21:32 08/02/0024,37.75861,-122.42334,134.89,18.2,50.669,18.424,101.0,1.0,0.0,1008.8,0,2024-02-07 22:21:32,22:21:32,1.5498620937665968,0.963039359065844
06:21:34 08/02/0024,37.75861,-122.42334,134.89,18.1,50.68,18.424,101.0,1.0,0.0,1008.8,0,2024-02-07 22:21:34,22:21:34,1.4509628347868335,0.9015862276143295
06:21:36 08/02/0024,37.75861,-122.42333,134.89,18.0,50.68,18.42,101.0,1.0,0.0,1008.8,0,2024-02-07 22:21:36,22:21:36,1.5028965602168096,0.9338563385184793
06:21:37 08/02/0024,37.75861,-122.42333,134.89,17.799,50.68,18.42,101.0,1.0,0.0,1008.8,0,2024-02-07 22:21:37,22:21:37,1.4091632687206066,0.875613189448192
06:21:39 08/02/0024,37.75861,-122.42333,135.0,17.6,50.669,18.42,101.0,1.0,0.0,1008.8,0,2024-02-07 22:21:39,22:21:39,1.3090878347426744,0.8134292169618904
06:21:40 08/02/0024,37.758614,-122.42333,135.0,17.6,50.66,18.415,101.0,1.0,0.0,1008.8,0,2024-02-07 22:21:40,22:21:40,1.2590501177934952,0.782337230743462
06:21:42 08/02/0024,37.758614,-122.42334,134.89,17.6,50.669,18.415,101.0,1.0,0.0,1008.8,0,2024-02-07 22:21:42,22:21:42,1.1539198953101306,0.7170123592687512
06:21:44 08/02/0024,37.758617,-122.42334,134.89,17.799,50.65,18.415,101.0,1.0,0.0,1008.8,0,2024-02-07 22:21:44,22:21:44,0.9574969434855406,0.5949608332705538
06:21:45 08/02/0024,37.758617,-122.42334,134.89,18.1,50.65,18.41,100.0,1.0,0.0,1008.8,0,2024-02-07 22:21:45,22:21:45,0.7833892732657305,0.4867753761184002
06:21:47 08/02/0024,37.758614,-122.42333,135.0,18.4,50.639,18.41,100.0,1.0,0.0,1008.8,0,2024-02-07 22:21:47,22:21:47,0.8891693809378246,0.5525040674027171
06:21:48 08/02/0024,37.758617,-122.42333,135.1,18.6,50.63,18.405,100.0,1.0,0.0,1008.8,0,2024-02-07 22:21:48,22:21:48,0.9266976686696025,0.5758230570788996
06:21:50 08/02/0024,37.758621,-122.42334,135.19,18.6,50.61,18.405,100.0,1.0,0.0,1008.8,0,2024-02-07 22:21:50,22:21:50,0.8397361393367904,0.5217876846358408
06:21:52 08/02/0024,37.758621,-122.42334,135.3,18.7,50.59,18.405,99.0,1.0,0.0,1008.8,0,2024-02-07 22:21:52,22:21:52,0.8142895896599179,0.5059759366165729
06:21:53 08/02/0024,37.758621,-122.42334,135.3,18.7,50.58,18.405,99.0,1.0,0.0,1008.8,0,2024-02-07 22:21:53,22:21:53,0.739660705438432,0.45960371219898394
06:21:55 08/02/0024,37.758629,-122.42334,135.3,18.6,50.56,18.4,99.0,1.0,0.0,1008.8,0,2024-02-07 22:21:55,22:21:55,0.7396607055180058,0.4596037122484288
06:21:56 08/02/0024,37.758629,-122.42334,135.3,18.4,50.549,18.4,98.0,1.0,0.0,1008.8,0,2024-02-07 22:21:56,22:21:56,0.7396607055180058,0.4596037122484288
06:21:58 08/02/0024,37.758629,-122.42336,135.39,18.5,50.549,18.395,98.0,1.0,0.0,1008.8,0,2024-02-07 22:21:58,22:21:58,0.9374591408402625,0.5825099238030548
06:22:00 08/02/0024,37.758629,-122.42336,135.39,18.5,50.549,18.395,98.0,1.0,0.0,1008.8,0,2024-02-07 22:22:00,22:22:00,0.860529865514191,0.5347083030644184
06:22:01 08/02/0024,37.758629,-122.42336,135.39,18.5,50.56,18.395,98.0,1.0,0.0,1008.8,0,2024-02-07 22:22:01,22:22:01,0.8373837067827564,0.5203259512673082
06:22:03 08/02/0024,37.758629,-122.42336,135.5,18.7,50.58,18.389,99.0,1.0,0.0,1008.8,0,2024-02-07 22:22:03,22:22:03,0.8373837067827563,0.5203259512673081
06:22:05 08/02/0024,37.758633,-122.42336,135.6,18.6,50.63,18.389,99.0,1.0,0.0,1008.8,0,2024-02-07 22:22:05,22:22:05,0.8605298655913536,0.534708303112365
06:22:06 08/02/0024,37.758633,-122.42336,135.69,18.6,50.639,18.389,99.0,1.0,0.0,1008.8,0,2024-02-07 22:22:06,22:22:06,0.8874214238910834,0.5514179375846263
06:22:08 08/02/0024,37.758636,-122.42337,135.69,18.6,50.68,18.385,100.0,1.0,0.0,1008.8,0,2024-02-07 22:22:08,22:22:08,0.8943022651125876,0.5556934927752737
06:22:09 08/02/0024,37.75864,-122.42337,135.8,18.6,50.709,18.385,100.0,1.0,0.0,1008.8,0,2024-02-07 22:22:09,22:22:09,0.9443399820617668,0.5867854789937021
06:22:11 08/02/0024,37.758648,-122.42338,135.8,18.4,50.75,18.385,101.0,1.0,0.0,1008.8,0,2024-02-07 22:22:11,22:22:11,1.0850387515956952,0.6742116141177688
06:22:13 08/02/0024,37.758648,-122.4234,135.8,18.299,50.799,18.379,101.0,1.0,0.0,1008.8,0,2024-02-07 22:22:13,22:22:13,1.1954418609321582,0.7428129045692761
06:22:14 08/02/0024,37.758652,-122.42338,135.89,18.5,50.82,18.379,102.0,1.0,0.0,1008.8,0,2024-02-07 22:22:14,22:22:14,1.3379295223294176,0.8313506052193526
06:22:16 08/02/0024,37.758648,-122.42338,136.1,18.7,50.869,18.379,103.0,1.0,0.0,1008.8,0,2024-02-07 22:22:16,22:22:16,1.3504389515468191,0.8391236017615986
06:22:17 08/02/0024,37.758652,-122.42338,136.0,18.7,50.889,18.379,103.0,1.0,0.0,1008.8,0,2024-02-07 22:22:17,22:22:17,1.4004766684959982,0.8702155879800269
06:22:19 08/02/0024,37.758652,-122.4234,135.89,18.7,50.919,18.375,103.0,1.0,0.0,1008.8,0,2024-02-07 22:22:19,22:22:19,1.4924949346478977,0.9273930700370989
06:22:21 08/02/0024,37.758652,-122.4234,135.69,18.4,50.919,18.375,104.0,1.0,0.0,1008.8,0,2024-02-07 22:22:21,22:22:21,1.4108767485247222,0.8766778961075552
06:22:22 08/02/0024,37.758656,-122.4234,135.69,18.299,50.919,18.375,104.0,1.0,0.0,1008.8,0,2024-02-07 22:22:22,22:22:22,1.394167407152539,0.8662951959497803
06:22:24 08/02/0024,37.758656,-122.4234,135.6,17.9,50.9,18.37,103.0,1.0,0.0,1008.8,0,2024-02-07 22:22:24,22:22:24,1.394167407152539,0.8662951959497803
06:22:25 08/02/0024,37.758659,-122.42338,135.6,17.7,50.889,18.37,103.0,1.0,0.0,1008.8,0,2024-02-07 22:22:25,22:22:25,1.595494412916311,0.991393958848221
06:22:27 08/02/0024,37.758659,-122.4234,135.6,17.5,50.869,18.37,102.0,1.0,0.0,1008.8,0,2024-02-07 22:22:27,22:22:27,1.693217334045503,1.0521161480731882
06:22:29 08/02/0024,37.758663,-122.4234,135.6,17.2,50.86,18.365,102.0,1.0,0.0,1008.8,0,2024-02-07 22:22:29,22:22:29,1.6904291403584797,1.050383645373689
06:22:30 08/02/0024,37.758659,-122.4234,135.5,17.1,50.849,18.365,102.0,1.0,0.0,1008.8,0,2024-02-07 22:22:30,22:22:30,1.5954943326216047,0.9913939089554191
06:22:32 08/02/0024,37.758663,-122.4234,135.5,16.799,50.81,18.36,101.0,1.0,0.0,1008.8,0,2024-02-07 22:22:32,22:22:32,1.6455320495707837,1.0224858951738474
06:22:33 08/02/0024,37.758663,-122.4234,135.5,16.7,50.79,18.36,101.0,1.0,0.0,1008.8,0,2024-02-07 22:22:33,22:22:33,1.6455320495707837,1.0224858951738474
06:22:35 08/02/0024,37.758659,-122.4234,135.3,16.5,50.73,18.36,100.0,1.0,0.0,1008.8,0,2024-02-07 22:22:35,22:22:35,1.6955697665199627,1.0535778813922758
06:22:37 08/02/0024,37.758663,-122.4234,135.3,16.5,50.669,18.355,99.0,1.0,0.0,1008.8,0,2024-02-07 22:22:37,22:22:37,1.6955697663608154,1.0535778812933863
06:22:38 08/02/0024,37.758667,-122.4234,135.3,16.4,50.639,18.355,99.0,1.0,0.0,1008.8,0,2024-02-07 22:22:38,22:22:38,1.7456074833895683,1.0846698675612594
06:22:40 08/02/0024,37.758667,-122.4234,135.19,16.2,50.59,18.355,99.0,1.0,0.0,1008.8,0,2024-02-07 22:22:40,22:22:40,1.6398273992313128,1.0189411908877601
06:22:41 08/02/0024,37.758667,-122.4234,135.19,16.1,50.56,18.35,99.0,1.0,0.0,1008.8,0,2024-02-07 22:22:41,22:22:41,1.5897896822821336,0.9878492046693317
06:22:43 08/02/0024,37.758671,-122.4234,135.19,16.0,50.509,18.35,98.0,1.0,0.0,1008.8,0,2024-02-07 22:22:43,22:22:43,1.4991286296973843,0.9315150557636933
06:22:45 08/02/0024,37.758675,-122.4234,135.19,16.1,50.48,18.35,98.0,1.0,0.0,1008.8,0,2024-02-07 22:22:45,22:22:45,1.3513679621272174,0.8397008619949512
06:22:46 08/02/0024,37.758675,-122.4234,135.19,16.0,50.47,18.344,98.0,1.0,0.0,1008.8,0,2024-02-07 22:22:46,22:22:46,1.1473386212950085,0.7129229464527007
06:22:48 08/02/0024,37.758678,-122.4234,135.19,15.8,50.48,18.344,98.0,1.0,0.0,1008.8,0,2024-02-07 22:22:48,22:22:48,1.1348291922367548,0.7051499500093446
